Job Title,Job Rating,Time,Job Status,Pros,Cons,Company_Name
Cloud Full Stack Developer,5.0,2024-06-26,Current employee,"the benefits, cutting edge technology, support for the employer, access to courses",very disorganized when it comes to projects,IBM
Storage Manager,4.0,2024-07-27,"Current employee, more than 10 years","Work Culture, Great people to work with","Medical Insurance, Less Stock options",IBM
Managment Consultant,5.0,2024-07-23,Current employee,Excellent work life balance for employees,No cons for the moment,IBM
"Package Consultant, Workday",5.0,2024-07-16,Current employee,Culture of the company is conducive to learning and growth.,None at the moment comes to mind.,IBM
Peoplesoft Functional Analyst,4.0,2024-06-12,Former employee,Good benefits and logistics for keeping your career stable.,"Halifax CIC  They are looking to hire new grads and internationals only and not wanting to build careers, they want to get the cheapest employees possible.",IBM
Ta Manager,5.0,2024-07-23,Former employee,Amazing IBM and with diversity culture.,so far still not founded yet,IBM
Senior Servicenow Developer,5.0,2024-07-04,"Current employee, more than 3 years","always priortize employee satisfaction, up to date with market trends",Salary increments are less than market,IBM
Maximo Developer,4.0,2024-06-14,"Current employee, more than 10 years","You can have flexibility but still depending on the project, good pay, and have great people.",No overtime pay since everyone has flexible work setup you just need to deliver. And sometimes management can be political.,IBM
Sr Cloud Application Architect,4.0,2024-05-11,"Current employee, more than 3 years","IBM being a massive IT service company with large client base, there is no dearth of project opportunities. And individual can grow the skill sets through free training and certifications. Flexibility in working hours is added advantage.",Hike percentage is not competitive enough.,IBM
Senior Cloud Developer,5.0,2024-07-12,"Current employee, more than 10 years",Many technology lot of learning,"Provide good pay scale for existing employees, more Hybrid work mode.",IBM
Finance And Administration Delivery Practitioner,5.0,2024-07-15,Current employee,5 day working which is not stick,Low salary than standards of other company,IBM
Lead Consultant Oracle Packaged Solutions,4.0,2024-07-26,"Current employee, more than 1 year",Good company and good learning,No cons in ibm compny,IBM
Junior Financial Analyst Intern,4.0,2024-07-16,"Former employee, more than 1 year",You get a great experience in the field,Not much room for building a career there,IBM
Imaging,2.0,2024-07-17,Current employee,Your job I'd really nice,Please help me. Send me 1hrs 1000 work job,IBM
Associate Test Engineer,5.0,2024-06-03,Current employee,Team members including PL TL and others are very cooperative. You'll mamy more things here. Performance based on time appraisals. Very positive work environment.,In my work life I've not seen any negative here.,IBM
Vat Analyst,3.0,2024-07-09,Former employee,I m good but wanted better,"dark office depressing environment, not much room for career growth",IBM
Sr. Infrastructure Architect,5.0,2024-07-10,"Former employee, more than 10 years",Interesting tasks. Competitive salary. Very nice colleagues.,Team building event's were pretty rare in the last years.,IBM
Technical Agent,4.0,2024-07-05,"Former employee, less than 1 year",nice managers competitive salary for this type of job in this area education,the education could be more practical and a bit less theoretical,IBM
Digital Content Librarian,4.0,2024-06-25,Current employee,"Salary, benefits, work hours, hybrid.","Raises are given hard, if you font wanna wait 23 years you can move inside the company on diff position for more",IBM
Networking Engineering,4.0,2024-07-16,"Current employee, more than 1 year","Flexible timings, recognition and support towards the work",Nothing is there to share,IBM
Learning And Development Coordinator,3.0,2024-07-14,"Current employee, more than 1 year",The company offers Good Work life Balance,1. Leadership team is confirmed to Headquarters Australia,IBM
Delivery Consultant Intern,5.0,2024-07-15,Current employee,Good work life balance would be there,More work would be done by interns,IBM
Associate - Technical Engineer,5.0,2024-05-18,"Current employee, more than 1 year","its okay to work, culture is fine, dickheads exists like everywhere","salary is too low, but considering the work, i think its fine.",IBM
Talent Marketing Specialist,5.0,2023-01-26,"Current employee, more than 10 years"," You work with incredibly smart and prepared people, but who are not scared to learn something new and say ""I don't know"".  It's very flexible, I've been working from home or some form of hybrid for 10 years now, and with just a simple conversation with your manager you can define what works better for you both.  Challenging work, with a lot of tools to help you get there, complete support from management to experiment, try things out, fail and iterate. And I pretty much define what I will work on, how and when, depending on the requests the team may have.  I love love love my team. Love spending time with them, love working as a team to get stuff done. We meet virtually just to chat once a week, to know how we are, thing's we've done, our families, etc. To spend time together.  Given the scope of the company, you get a chance to be in global roles and you do not need to be a superhighupinthehierarchy leader to do so."," IBM is super focused on compliance, so we get mandatory trainings or processes we must complete to ensure it is so.  Being such a big company, having teams span the world, sometimes processes are a bit bureaucratic, although I feel it has changed a lot in the last years.",IBM
Devops Specialist,4.0,2024-07-02,"Current employee, more than 1 year",Good location and good team to work with,"Nothing as such, just a commuting to the office is difficult.",IBM
Sap Pp Consultant,5.0,2024-07-19,Current employee,good for freshers and experienced.,more number of support projects,IBM
Tele Sales Executive,5.0,2024-07-14,Former employee,They provide me high paying job,But not every time got the job.,IBM
Presales Consultant,4.0,2024-07-16,"Former employee, more than 3 years",The Logo. The Location. The Tech.,A lot of paperwork and politics.,IBM
Senioer Software Engineer,1.0,2024-05-15,"Current employee, more than 3 years",just some time you can have less work,after performing well they will say utilization is very low even if you have 99.6% of utilization out of 100% taking own leave is crime includes sick leave as well unlimited sick leave is myth here.. new joiners don't fall for this trap need to do irrelevant certifications.. just to earn badges.. ppl say good for women but that is also a myth,IBM
Delivery Specialist,4.0,2024-06-17,"Current employee, more than 3 years",One of the best companies for Cybersecurity Career Nice Platform for learning,"Cant think of any, maybe some level of managerial politics but that's the case with every other company",IBM
Software Test Analyst,4.0,2024-07-13,Former employee,Lots of Learning path in each role,benefits and allowance are average,IBM
Senior Sap Sd Consultant With 10+ Overall Experience,5.0,2024-06-19,Current employee,"Flexibility, work culture, opportunities. These are all great",not a good paymaster. its a managers company,IBM
Customer Support Representative,5.0,2024-05-16,Former employee,I would like to takeup challenges and learn fast. Iam very good at typing skills. Iam dedicated towards work and would need a chance to proove my skills,Desperate to get a job and keep my self busy and grow along with the company,IBM
Training And Development Manager,1.0,2024-05-08,"Current employee, more than 10 years","Used to be Flexibility, now we are forced to come in to work 3 days a week despite the work being online on webex meetings all day.",The company shifts focus to anything and everything new in the market. They drop focus on anything nontrendy immediately and go after staying relevant over building any real services or products,IBM
It Iteration Manager,4.0,2023-11-15,"Former employee, more than 5 years","Working for internal projects is a great way to have a good life/work balance. Pay is fair. Perks and Benefits exceed most other competitors, outshined by a handful of companies in the region. Diversity and Inclusion are a big thing. There is volunteering opportunities to make big impacts, not just locally but globally.","Location is far from good, there's grid lock traffic, walking outside campus is dangerous, and it's got limited options outside of campus for food, pharmacies, or convenience stores. Growth opportunities are rare, and depend on a ton of factors, not just performance. There's partially a culture of new people being isolated since they don't yet belong enough. Some cliques do form in the management circles which can seem unfair.",IBM
